dataset,variant,seed,epochs,best_epoch,best_val_acc,best_test_acc,final_train_acc,final_val_acc,final_test_acc,graph_keep,graph_sparsity,param_keep,param_sparsity,graph_churn,param_churn,graph_memory_state_norm,param_memory_state_norm,graph_recall_bias_norm,param_recall_bias_norm,steering_memory_state_norm,runtime_sec,num_nodes,num_edges,hidden_dim,memory_rank,task_type,metric_name
photo,ougp,0,120,119,0.5803921818733215,0.606372594833374,0.601307213306427,0.5803921818733215,0.606372594833374,0.7000000476837158,0.2999999523162842,0.7000000476837158,0.2999999523162842,0.011551954783499241,0.012097432278096676,0.14474934339523315,3.700712203979492,1.8786463737487793,0.012791052460670471,1.6445424556732178,4.255614757537842,7650,238162,64,16,multiclass,accuracy
photo,ougp,1,120,117,0.6797385811805725,0.6970588564872742,0.671895444393158,0.6470588445663452,0.6665033102035522,0.7000000476837158,0.2999999523162842,0.7000000476837158,0.2999999523162842,0.005511270835995674,0.002894582226872444,0.29251953959465027,2.4110467433929443,2.20235276222229,0.009819874539971352,1.1784783601760864,3.5203216075897217,7650,238162,64,16,multiclass,accuracy
photo,ougp,2,120,117,0.5660130977630615,0.5888888835906982,0.5411764979362488,0.5202614665031433,0.5472222566604614,0.6999999284744263,0.30000007152557373,0.699999988079071,0.30000001192092896,0.017890259623527527,0.002860499545931816,0.19507090747356415,3.5228350162506104,1.3782554864883423,0.007781378459185362,1.6017892360687256,4.065205812454224,7650,238162,64,16,multiclass,accuracy
