dataset,variant,seed,epochs,best_epoch,best_val_acc,best_test_acc,final_train_acc,final_val_acc,final_test_acc,graph_keep,graph_sparsity,param_keep,param_sparsity,graph_churn,param_churn,graph_memory_state_norm,param_memory_state_norm,runtime_sec,num_nodes,num_edges,hidden_dim,memory_rank
photo,dense,0,1,0,0.250980406999588,0.2558823525905609,0.26405230164527893,0.250980406999588,0.2558823525905609,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.44060730934143066,7650,238162,64,16
photo,ougp,0,1,0,0.250980406999588,0.2558823525905609,0.26405230164527893,0.250980406999588,0.2558823525905609,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05344748497009277,7650,238162,64,16
