dataset,variant,seed,epochs,best_epoch,best_val_acc,best_test_acc,final_train_acc,final_val_acc,final_test_acc,graph_keep,graph_sparsity,param_keep,param_sparsity,graph_churn,param_churn,graph_memory_state_norm,param_memory_state_norm,graph_recall_bias_norm,param_recall_bias_norm,steering_memory_state_norm,runtime_sec,num_nodes,num_edges,hidden_dim,memory_rank,task_type,metric_name
photo,ougp,0,120,118,0.758169949054718,0.7642157077789307,0.7843137383460999,0.7568627595901489,0.7655228972434998,0.7000000476837158,0.2999999523162842,0.7000000476837158,0.2999999523162842,0.01879960671067238,0.003378408495336771,0.19822216033935547,2.8024349212646484,2.215820789337158,0.012885287404060364,0.0,3.476560115814209,7650,238162,64,16,multiclass,accuracy
