dataset,variant,seed,epoch,edge_id,src_node,dst_node,prev_mask,current_mask,mask_delta,graph_score,graph_utility,src_degree,dst_degree,src_feature_norm,dst_feature_norm,src_node_importance,dst_node_importance,edge_importance,graph_keep,param_keep
photo,graph_only,2,20,31464,1051,6837,1.0,0.9828534722328186,0.017146527767181396,1.9496034383773804,5.55378809607987e-09,21.0,1.0,0.03913302719593048,0.051298920065164566,0.14697717130184174,0.04926852136850357,0.050813011825084686,0.9828571677207947,1.0
photo,graph_only,2,20,50537,1625,3655,1.0,0.9828534722328186,0.017146527767181396,1.9496114253997803,6.4126943755127286e-09,12.0,2.0,0.03925343230366707,0.04920678213238716,0.12208007276058197,0.06789839267730713,0.04951708763837814,0.9828571677207947,1.0
photo,graph_only,2,20,65475,2083,3153,1.0,0.9828534722328186,0.017146527767181396,1.949610710144043,2.157596767915493e-09,18.0,3.0,0.04275691509246826,0.0407569594681263,0.14462074637413025,0.07076691091060638,0.054527390748262405,0.9828571677207947,1.0
photo,graph_only,2,20,87452,2748,4372,1.0,0.9828534722328186,0.017146527767181396,1.9496034383773804,1.8771086907065637e-09,21.0,1.0,0.041486989706754684,0.052414245903491974,0.14943671226501465,0.0503266267478466,0.05053284764289856,0.9828571677207947,1.0
photo,graph_only,2,20,158807,5062,1960,1.0,0.9828534722328186,0.017146527767181396,1.9496105909347534,1.618460032659641e-09,12.0,1.0,0.05255883187055588,0.04267895966768265,0.13603079319000244,0.0388449989259243,0.04422938823699951,0.9828571677207947,1.0
photo,graph_only,2,20,172790,5521,1095,1.0,0.9828534722328186,0.017146527767181396,1.9496052265167236,2.7291662263451144e-09,20.0,2.0,0.037293706089258194,0.03798685967922211,0.14150038361549377,0.05659858509898186,0.050385482609272,0.9828571677207947,1.0
photo,graph_only,2,20,198596,6432,6823,1.0,0.9828534722328186,0.017146527767181396,1.9496095180511475,7.360378084797503e-09,16.0,2.0,0.04155857861042023,0.043602071702480316,0.13872411847114563,0.060889579355716705,0.0522247813642025,0.9828571677207947,1.0
photo,graph_only,2,20,203780,6590,3333,1.0,0.9828534722328186,0.017146527767181396,1.9496080875396729,1.9783955806929043e-08,17.0,1.0,0.037113480269908905,0.06757373362779617,0.13457442820072174,0.07096733152866364,0.05762501433491707,0.9828571677207947,1.0
photo,graph_only,2,20,214487,6916,65,1.0,0.9828534722328186,0.017146527767181396,1.9496110677719116,1.0082172430259106e-08,21.0,3.0,0.03752933070063591,0.036810509860515594,0.1445082724094391,0.06497734785079956,0.05555117875337601,0.9828571677207947,1.0
photo,graph_only,2,20,1112,37,4760,1.0,0.9828535914421082,0.017146408557891846,1.9496155977249146,1.620453815576184e-08,7.0,1.0,0.06741998344659805,0.041775599122047424,0.139876127243042,0.042989686131477356,0.05082713067531586,0.9828571677207947,1.0
photo,graph_only,2,20,4979,164,6539,1.0,0.9828535914421082,0.017146408557891846,1.9496222734451294,1.1247950126858086e-08,2.0,1.0,0.06097107380628586,0.11470786482095718,0.08297606557607651,0.1213822290301323,0.054637014865875244,0.9828571677207947,1.0
