dataset,variant,seed,epochs,best_epoch,best_val_acc,best_test_acc,final_train_acc,final_val_acc,final_test_acc,graph_keep,graph_sparsity,param_keep,param_sparsity,graph_churn,param_churn,graph_memory_state_norm,param_memory_state_norm,graph_recall_bias_norm,param_recall_bias_norm,steering_memory_state_norm,runtime_sec,num_nodes,num_edges,hidden_dim,memory_rank,param_memory_slots,task_type,metric_name
photo,ougp,0,120,119,0.7568627595901489,0.7638888955116272,0.7712418437004089,0.7568627595901489,0.7638888955116272,0.699999988079071,0.30000001192092896,0.6999999284744263,0.30000007152557373,0.006313731893897057,0.013962453231215477,0.19343948364257812,21.20900535583496,2.2042036056518555,0.10703165829181671,0.0,3.599195718765259,7650,238162,64,16,64,multiclass,accuracy
photo,ougp,1,120,118,0.7490196228027344,0.7555555701255798,0.7464052438735962,0.7124183177947998,0.7362745404243469,0.7000000476837158,0.2999999523162842,0.7000000476837158,0.2999999523162842,0.031159553676843643,0.0395752489566803,0.36833250522613525,9.768990516662598,2.196063995361328,0.2700120210647583,0.0,3.008157968521118,7650,238162,64,16,64,multiclass,accuracy
photo,ougp,2,120,116,0.7281045913696289,0.7245098352432251,0.7346405386924744,0.7163398861885071,0.7183007001876831,0.699999988079071,0.30000001192092896,0.7000000476837158,0.2999999523162842,0.008980000391602516,0.012908601202070713,0.29110148549079895,20.2042293548584,2.5903728008270264,0.1534867137670517,0.0,2.9828145503997803,7650,238162,64,16,64,multiclass,accuracy
