dataset,variant,seed,epoch,edge_id,src_node,dst_node,prev_mask,current_mask,mask_delta,graph_score,graph_utility,src_degree,dst_degree,src_feature_norm,dst_feature_norm,src_node_importance,dst_node_importance,edge_importance,graph_keep,param_keep
photo,graph_only,2,20,156,7,5413,1.0,0.9828566908836365,0.017143309116363525,1.9499123096466064,2.435309554016385e-08,52.0,2.0,0.040128614753484726,0.05802588537335396,0.18928685784339905,0.07964308559894562,0.07491160929203033,0.9828571677207947,1.0
photo,graph_only,2,20,492,23,6461,1.0,0.9828566908836365,0.017143309116363525,1.9499117136001587,2.0123733790455844e-08,128.0,8.0,0.08111071586608887,0.08084520697593689,0.275534451007843,0.16165953874588013,0.11564399302005768,0.9828571677207947,1.0
photo,graph_only,2,20,781,28,7523,1.0,0.9828566908836365,0.017143309116363525,1.9499129056930542,4.5260706293959174e-09,196.0,13.0,0.037877701222896576,0.15430335700511932,0.24542388319969177,0.2566492557525635,0.12694546580314636,0.9828571677207947,1.0
photo,graph_only,2,20,787,28,7297,1.0,0.9828566908836365,0.017143309116363525,1.9499070644378662,9.99502436371813e-09,196.0,2.0,0.037877701222896576,0.1178511306643486,0.24542388319969177,0.14295688271522522,0.100246861577034,0.9828571677207947,1.0
photo,graph_only,2,20,789,28,7137,1.0,0.9828566908836365,0.017143309116363525,1.9499105215072632,2.6462052549192094e-09,196.0,8.0,0.037877701222896576,0.11624763906002045,0.24542388319969177,0.19235679507255554,0.11027958244085312,0.9828571677207947,1.0
photo,graph_only,2,20,790,28,7042,1.0,0.9828566908836365,0.017143309116363525,1.9499140977859497,2.0528587718615654e-09,196.0,15.0,0.037877701222896576,0.04938647896051407,0.24542388319969177,0.1421351134777069,0.09753706306219101,0.9828571677207947,1.0
photo,graph_only,2,20,791,28,6996,1.0,0.9828566908836365,0.017143309116363525,1.9499095678329468,6.394053730929272e-09,196.0,6.0,0.037877701222896576,0.11322770267724991,0.24542388319969177,0.18342821300029755,0.10922922194004059,0.9828571677207947,1.0
photo,graph_only,2,20,794,28,6844,1.0,0.9828566908836365,0.017143309116363525,1.9499109983444214,4.033666289871007e-09,196.0,9.0,0.037877701222896576,0.09759000688791275,0.24542388319969177,0.17675110697746277,0.10681565850973129,0.9828571677207947,1.0
photo,graph_only,2,20,795,28,6834,1.0,0.9828566908836365,0.017143309116363525,1.9499131441116333,3.9913796712198746e-09,196.0,13.0,0.037877701222896576,0.05447347089648247,0.24542388319969177,0.1425323486328125,0.09824763238430023,0.9828571677207947,1.0
photo,graph_only,2,20,799,28,6627,1.0,0.9828566908836365,0.017143309116363525,1.9499131441116333,4.427986866062383e-09,196.0,13.0,0.037877701222896576,0.05933908373117447,0.24542388319969177,0.1506841778755188,0.10042326897382736,0.9828571677207947,1.0
photo,graph_only,2,20,804,28,6384,1.0,0.9828566908836365,0.017143309116363525,1.9499080181121826,6.490038728657055e-09,196.0,4.0,0.037877701222896576,0.0627455785870552,0.24542388319969177,0.10791859030723572,0.09038208425045013,0.9828571677207947,1.0
photo,graph_only,2,20,821,28,5549,1.0,0.9828566908836365,0.017143309116363525,1.9499143362045288,2.4233239859228206e-09,196.0,15.0,0.037877701222896576,0.0980580598115921,0.24542388319969177,0.1973121166229248,0.11144813150167465,0.9828571677207947,1.0
photo,graph_only,2,20,824,28,5498,1.0,0.9828566908836365,0.017143309116363525,1.9499131441116333,1.3563155043527786e-09,196.0,13.0,0.037877701222896576,0.08362419903278351,0.24542388319969177,0.17503395676612854,0.1055421382188797,0.9828571677207947,1.0
photo,graph_only,2,20,836,28,4900,1.0,0.9828566908836365,0.017143309116363525,1.9499149322509766,2.374438423657921e-10,196.0,16.0,0.037877701222896576,0.1270001232624054,0.24542388319969177,0.23230722546577454,0.11950764805078506,0.9828571677207947,1.0
photo,graph_only,2,20,852,28,4044,1.0,0.9828566908836365,0.017143309116363525,1.9499107599258423,2.175671864890205e-09,196.0,9.0,0.037877701222896576,0.08873564749956131,0.24542388319969177,0.16543608903884888,0.10340103507041931,0.9828571677207947,1.0
photo,graph_only,2,20,854,28,4001,1.0,0.9828566908836365,0.017143309116363525,1.949912667274475,7.095090071018717e-10,196.0,12.0,0.037877701222896576,0.1414213478565216,0.24542388319969177,0.23675522208213806,0.12076850235462189,0.9828571677207947,1.0
photo,graph_only,2,20,869,28,3385,1.0,0.9828566908836365,0.017143309116363525,1.9499114751815796,3.932587144817035e-09,196.0,10.0,0.037877701222896576,0.07832604646682739,0.24542388319969177,0.16029328107833862,0.10266932845115662,0.9828571677207947,1.0
photo,graph_only,2,20,873,28,3328,1.0,0.9828566908836365,0.017143309116363525,1.949914574623108,7.468434204405128e-11,196.0,16.0,0.037877701222896576,0.14907120168209076,0.24542388319969177,0.2569112777709961,0.12560734152793884,0.9828571677207947,1.0
photo,graph_only,2,20,883,28,2960,1.0,0.9828566908836365,0.017143309116363525,1.949913740158081,1.6996384299972078e-09,196.0,14.0,0.037877701222896576,0.08944272994995117,0.24542388319969177,0.184962660074234,0.10813257098197937,0.9828571677207947,1.0
photo,graph_only,2,20,887,28,2776,1.0,0.9828566908836365,0.017143309116363525,1.949910283088684,2.983579605597697e-09,196.0,8.0,0.037877701222896576,0.0842151939868927,0.24542388319969177,0.15529170632362366,0.10111968964338303,0.9828571677207947,1.0
photo,graph_only,2,20,908,28,1834,1.0,0.9828566908836365,0.017143309116363525,1.9499099254608154,3.58329788063827e-09,196.0,7.0,0.037877701222896576,0.07453560084104538,0.24542388319969177,0.13911838829517365,0.09726547449827194,0.9828571677207947,1.0
photo,graph_only,2,20,912,28,1643,1.0,0.9828566908836365,0.017143309116363525,1.9499114751815796,2.7952675729636667e-09,196.0,10.0,0.037877701222896576,0.12216945737600327,0.24542388319969177,0.20812547206878662,0.11426875740289688,0.9828571677207947,1.0
photo,graph_only,2,20,919,28,1408,1.0,0.9828566908836365,0.017143309116363525,1.9499104022979736,3.0881721624353986e-09,196.0,8.0,0.037877701222896576,0.08137884736061096,0.24542388319969177,0.15985439717769623,0.10229334235191345,0.9828571677207947,1.0
photo,graph_only,2,20,930,28,714,1.0,0.9828566908836365,0.017143309116363525,1.9499136209487915,1.5687479093529078e-09,196.0,14.0,0.037877701222896576,0.06482036411762238,0.24542388319969177,0.15668830275535583,0.10102271288633347,0.9828571677207947,1.0
photo,graph_only,2,20,942,28,105,1.0,0.9828566908836365,0.017143309116363525,1.9499149322509766,2.3030946039170885e-09,196.0,16.0,0.037877701222896576,0.0990147516131401,0.24542388319969177,0.20124898850917816,0.11239443719387054,0.9828571677207947,1.0
photo,graph_only,2,20,968,28,3512,1.0,0.9828566908836365,0.017143309116363525,1.9499150514602661,1.5863255153902855e-09,196.0,17.0,0.037877701222896576,0.07198157906532288,0.24542388319969177,0.17348967492580414,0.10522859543561935,0.9828571677207947,1.0
photo,graph_only,2,20,1175,40,7602,1.0,0.9828566908836365,0.017143309116363525,1.9499131441116333,9.566964997986815e-10,112.0,10.0,0.04141576960682869,0.04252432659268379,0.22315959632396698,0.1189979538321495,0.08584105223417282,0.9828571677207947,1.0
photo,graph_only,2,20,1185,40,6683,1.0,0.9828566908836365,0.017143309116363525,1.9499139785766602,3.0206941115107355e-11,112.0,11.0,0.04141576960682869,0.07352146506309509,0.22315959632396698,0.15627054870128632,0.09486705809831619,0.9828571677207947,1.0
photo,graph_only,2,20,1197,40,5530,1.0,0.9828566908836365,0.017143309116363525,1.9499150514602661,3.732589237692707e-10,112.0,13.0,0.04141576960682869,0.08737041056156158,0.22315959632396698,0.17863959074020386,0.10056749731302261,0.9828571677207947,1.0
photo,graph_only,2,20,1212,40,4674,1.0,0.9828566908836365,0.017143309116363525,1.9499138593673706,8.574914112102761e-10,112.0,11.0,0.04141576960682869,0.07761505991220474,0.22315959632396698,0.1613289713859558,0.09639253467321396,0.9828571677207947,1.0
photo,graph_only,2,20,1234,40,2631,1.0,0.9828566908836365,0.017143309116363525,1.9499115943908691,2.699060974720169e-09,112.0,8.0,0.04141576960682869,0.11043151468038559,0.22315959632396698,0.18682661652565002,0.10334762930870056,0.9828571677207947,1.0
photo,graph_only,2,20,1237,40,2306,1.0,0.9828566908836365,0.017143309116363525,1.9499107599258423,6.363979898615924e-10,112.0,6.0,0.04141576960682869,0.13018891215324402,0.22315959632396698,0.19691625237464905,0.10521963238716125,0.9828571677207947,1.0
photo,graph_only,2,20,1327,42,6500,1.0,0.9828566908836365,0.017143309116363525,1.949913740158081,1.080319123047957e-08,101.0,10.0,0.08362419903278351,0.09534624963998795,0.2669200301170349,0.1803976148366928,0.11523592472076416,0.9828571677207947,1.0
photo,graph_only,2,20,1346,42,3242,1.0,0.9828566908836365,0.017143309116363525,1.9499149322509766,9.585631843833653e-09,101.0,12.0,0.08362419903278351,0.1360827535390854,0.2669200301170349,0.234536275267601,0.12838666141033173,0.9828571677207947,1.0
photo,graph_only,2,20,2168,73,6252,1.0,0.9828566908836365,0.017143309116363525,1.9499115943908691,2.700712542491601e-09,145.0,9.0,0.044676702469587326,0.053916387259960175,0.23927688598632812,0.1281992495059967,0.0927206352353096,0.9828571677207947,1.0
photo,graph_only,2,20,2169,73,6157,1.0,0.9828566908836365,0.017143309116363525,1.9499094486236572,6.663331664213956e-09,145.0,6.0,0.044676702469587326,0.125,0.23927688598632812,0.19347593188285828,0.1102893128991127,0.9828571677207947,1.0
photo,graph_only,2,20,2172,73,5984,1.0,0.9828566908836365,0.017143309116363525,1.9499151706695557,8.821864072583452e-11,145.0,15.0,0.044676702469587326,0.08873564749956131,0.23927688598632812,0.18804234266281128,0.10685762763023376,0.9828571677207947,1.0
photo,graph_only,2,20,2175,73,5923,1.0,0.9828566908836365,0.017143309116363525,1.9499120712280273,1.7400738627770806e-09,145.0,10.0,0.044676702469587326,0.06362847983837128,0.23927688598632812,0.14489778876304626,0.09659235924482346,0.9828571677207947,1.0
photo,graph_only,2,20,2176,73,5842,1.0,0.9828566908836365,0.017143309116363525,1.949912667274475,1.2139946825584502e-09,145.0,11.0,0.044676702469587326,0.06984303146600723,0.23927688598632812,0.15190808475017548,0.09817904978990555,0.9828571677207947,1.0
photo,graph_only,2,20,2186,73,5397,1.0,0.9828566908836365,0.017143309116363525,1.9499140977859497,4.673380571418306e-10,145.0,13.0,0.044676702469587326,0.16439899802207947,0.23927688598632812,0.26516932249069214,0.12625890970230103,0.9828571677207947,1.0
photo,graph_only,2,20,2187,73,5346,1.0,0.9828566908836365,0.017143309116363525,1.9499144554138184,6.129442509106298e-10,145.0,14.0,0.044676702469587326,0.06819943338632584,0.23927688598632812,0.1658649742603302,0.10147874057292938,0.9828571677207947,1.0
photo,graph_only,2,20,2193,73,4876,1.0,0.9828566908836365,0.017143309116363525,1.9499144554138184,1.244766067998171e-09,145.0,14.0,0.044676702469587326,0.04275691136717796,0.23927688598632812,0.13266167044639587,0.09337714314460754,0.9828571677207947,1.0
photo,graph_only,2,20,2195,73,4571,1.0,0.9828566908836365,0.017143309116363525,1.949914574623108,1.2945760019533736e-09,145.0,14.0,0.044676702469587326,0.12038585543632507,0.23927688598632812,0.22278717160224915,0.11592422425746918,0.9828571677207947,1.0
photo,graph_only,2,20,2201,73,4330,1.0,0.9828566908836365,0.017143309116363525,1.9499150514602661,3.25893312336234e-10,145.0,15.0,0.044676702469587326,0.06189844384789467,0.23927688598632812,0.15657983720302582,0.09906694293022156,0.9828571677207947,1.0
photo,graph_only,2,20,2202,73,4317,1.0,0.9828566908836365,0.017143309116363525,1.949913740158081,8.809578067037194e-10,145.0,13.0,0.044676702469587326,0.1360827535390854,0.23927688598632812,0.2339504063129425,0.11858461052179337,0.9828571677207947,1.0
photo,graph_only,2,20,2203,73,4309,1.0,0.9828566908836365,0.017143309116363525,1.9499129056930542,1.981328878741806e-09,145.0,11.0,0.044676702469587326,0.06375767290592194,0.23927688598632812,0.14507430791854858,0.09671255946159363,0.9828571677207947,1.0
photo,graph_only,2,20,2204,73,4270,1.0,0.9828566908836365,0.017143309116363525,1.9499108791351318,2.1642673764254994e-10,145.0,8.0,0.044676702469587326,0.12909944355487823,0.23927688598632812,0.20735988020896912,0.11172743886709213,0.9828571677207947,1.0
photo,graph_only,2,20,2206,73,4168,1.0,0.9828566908836365,0.017143309116363525,1.9499138593673706,1.7658400297548837e-09,145.0,13.0,0.044676702469587326,0.05488213151693344,0.23927688598632812,0.1422269642353058,0.09593277424573898,0.9828571677207947,1.0
photo,graph_only,2,20,2211,73,3688,1.0,0.9828566908836365,0.017143309116363525,1.949913740158081,1.5150540821906588e-09,145.0,12.0,0.044676702469587326,0.20851442217826843,0.23927688598632812,0.31213730573654175,0.13833127915859222,0.9828571677207947,1.0
photo,graph_only,2,20,2214,73,3341,1.0,0.9828566908836365,0.017143309116363525,1.9499107599258423,2.891822115103082e-09,145.0,8.0,0.044676702469587326,0.08606629073619843,0.23927688598632812,0.15716056525707245,0.10002122819423676,0.9828571677207947,1.0
photo,graph_only,2,20,2216,73,3199,1.0,0.9828566908836365,0.017143309116363525,1.949913740158081,7.134114965445804e-10,145.0,13.0,0.044676702469587326,0.10101526230573654,0.23927688598632812,0.1937432736158371,0.10847999900579453,0.9828571677207947,1.0
photo,graph_only,2,20,2220,73,2839,1.0,0.9828566908836365,0.017143309116363525,1.9499096870422363,3.0719595756067974e-09,145.0,6.0,0.044676702469587326,0.0635000616312027,0.23927688598632812,0.12034912407398224,0.09087516367435455,0.9828571677207947,1.0
