dataset,variant,seed,epoch,edge_id,src_node,dst_node,prev_mask,current_mask,mask_delta,graph_score,graph_utility,src_degree,dst_degree,src_feature_norm,dst_feature_norm,src_node_importance,dst_node_importance,edge_importance,graph_keep,param_keep
photo,graph_only,0,20,3,0,3578,1.0,0.9828570485115051,0.017142951488494873,1.9499846696853638,1.5065880987208402e-08,10.0,401.0,0.0990147516131401,0.03668644279241562,0.18263471126556396,0.2761949300765991,0.11858423054218292,0.9828571677207947,1.0
photo,graph_only,0,20,4,0,7395,1.0,0.9828570485115051,0.017142951488494873,1.9499846696853638,1.4544564663765414e-08,10.0,333.0,0.0990147516131401,0.03990434482693672,0.18263471126556396,0.2740761637687683,0.1179203912615776,0.9828571677207947,1.0
photo,graph_only,0,20,5,0,1210,1.0,0.9828570485115051,0.017142951488494873,1.9499850273132324,1.3465214721009033e-08,10.0,254.0,0.0990147516131401,0.04800153523683548,0.18263471126556396,0.2699621915817261,0.11661415547132492,0.9828571677207947,1.0
photo,graph_only,0,20,6,0,2198,1.0,0.9828570485115051,0.017142951488494873,1.949983835220337,1.6272927894078748e-08,10.0,1434.0,0.0990147516131401,0.03776947781443596,0.18263471126556396,0.3365039825439453,0.13397209346294403,0.9828571677207947,1.0
photo,graph_only,0,20,7,0,5372,1.0,0.9828570485115051,0.017142951488494873,1.9499850273132324,1.265149141005395e-08,10.0,185.0,0.0990147516131401,0.055727824568748474,0.18263471126556396,0.2630798816680908,0.11468418687582016,0.9828571677207947,1.0
photo,graph_only,0,20,8,0,3152,1.0,0.9828570485115051,0.017142951488494873,1.949985146522522,1.3620849337314667e-08,10.0,178.0,0.0990147516131401,0.03755578771233559,0.18263471126556396,0.242091104388237,0.10968643426895142,0.9828571677207947,1.0
photo,graph_only,0,20,9,0,2239,1.0,0.9828570485115051,0.017142951488494873,1.949984073638916,1.602146504353641e-08,10.0,997.0,0.0990147516131401,0.036961063742637634,0.18263471126556396,0.319845974445343,0.12974287569522858,0.9828571677207947,1.0
photo,graph_only,0,20,26,1,2113,1.0,0.9828570485115051,0.017142951488494873,1.9499852657318115,8.953147556667318e-09,17.0,134.0,0.07761505991220474,0.04794633015990257,0.18004393577575684,0.23825249075889587,0.10687796771526337,0.9828571677207947,1.0
photo,graph_only,0,20,38,3,3311,1.0,0.9828570485115051,0.017142951488494873,1.9499852657318115,2.2354316175920985e-09,28.0,183.0,0.09759000688791275,0.055131785571575165,0.22365441918373108,0.2617514431476593,0.1219266951084137,0.9828571677207947,1.0
photo,graph_only,0,20,40,3,2370,1.0,0.9828570485115051,0.017142951488494873,1.9499850273132324,2.8826394604664074e-09,28.0,285.0,0.09759000688791275,0.04975185543298721,0.22365441918373108,0.2757871747016907,0.12560217082500458,0.9828571677207947,1.0
photo,graph_only,0,20,41,3,7481,1.0,0.9828570485115051,0.017142951488494873,1.949986457824707,1.2716819819402758e-09,28.0,78.0,0.09759000688791275,0.03965257853269577,0.22365441918373108,0.20641976594924927,0.10784578323364258,0.9828571677207947,1.0
photo,graph_only,0,20,42,3,6952,1.0,0.9828570485115051,0.017142951488494873,1.9499858617782593,1.787052172907977e-09,28.0,109.0,0.09759000688791275,0.04311306029558182,0.22365441918373108,0.2241930365562439,0.11242171376943588,0.9828571677207947,1.0
photo,graph_only,0,20,43,3,260,1.0,0.9828570485115051,0.017142951488494873,1.9499850273132324,3.0884959034693793e-09,28.0,347.0,0.09759000688791275,0.052199576050043106,0.22365441918373108,0.28822916746139526,0.12876564264297485,0.9828571677207947,1.0
photo,graph_only,0,20,44,3,3748,1.0,0.9828570485115051,0.017142951488494873,1.949985146522522,3.5013678623130318e-09,28.0,401.0,0.09759000688791275,0.04019339382648468,0.22365441918373108,0.2809692621231079,0.12705689668655396,0.9828571677207947,1.0
photo,graph_only,0,20,45,3,2198,1.0,0.9828570485115051,0.017142951488494873,1.9499847888946533,4.389250740644002e-09,28.0,1434.0,0.09759000688791275,0.03776947781443596,0.22365441918373108,0.3365039825439453,0.14116905629634857,0.9828571677207947,1.0
photo,graph_only,0,20,46,3,1058,1.0,0.9828570485115051,0.017142951488494873,1.9499850273132324,3.972752349312714e-09,28.0,645.0,0.09759000688791275,0.037011660635471344,0.22365441918373108,0.2993749678134918,0.13177962601184845,0.9828571677207947,1.0
photo,graph_only,0,20,47,3,5641,1.0,0.9828570485115051,0.017142951488494873,1.9499850273132324,2.77578426910452e-09,28.0,207.0,0.09759000688791275,0.04331480711698532,0.22365441918373108,0.25359874963760376,0.1200275719165802,0.9828571677207947,1.0
photo,graph_only,0,20,48,3,4670,1.0,0.9828570485115051,0.017142951488494873,1.9499852657318115,2.4943904719521015e-09,28.0,167.0,0.09759000688791275,0.04127442091703415,0.22365441918373108,0.2418500781059265,0.11701799184083939,0.9828571677207947,1.0
photo,graph_only,0,20,49,3,5404,1.0,0.9828570485115051,0.017142951488494873,1.9499850273132324,3.899671252582948e-09,28.0,688.0,0.09759000688791275,0.04116934537887573,0.22365441918373108,0.3077451288700104,0.13385336101055145,0.9828571677207947,1.0
photo,graph_only,0,20,50,3,4376,1.0,0.9828570485115051,0.017142951488494873,1.9499849081039429,4.173296375142854e-09,28.0,928.0,0.09759000688791275,0.037877701222896576,0.22365441918373108,0.31718194484710693,0.13628298044204712,0.9828571677207947,1.0
photo,graph_only,0,20,51,3,2170,1.0,0.9828570485115051,0.017142951488494873,1.9499861001968384,1.490409462512332e-09,28.0,88.0,0.09759000688791275,0.04035671427845955,0.22365441918373108,0.21224147081375122,0.10935749113559723,0.9828571677207947,1.0
photo,graph_only,0,20,52,3,5234,1.0,0.9828570485115051,0.017142951488494873,1.9499850273132324,3.2182119191759284e-09,28.0,269.0,0.09759000688791275,0.037823472172021866,0.22365441918373108,0.2607828676700592,0.12193744629621506,0.9828571677207947,1.0
photo,graph_only,0,20,54,3,7582,1.0,0.9828570485115051,0.017142951488494873,1.9499852657318115,2.4960102873450296e-09,28.0,219.0,0.09759000688791275,0.05263157933950424,0.22365441918373108,0.2668479084968567,0.12326786667108536,0.9828571677207947,1.0
photo,graph_only,0,20,55,3,1575,1.0,0.9828570485115051,0.017142951488494873,1.9499852657318115,2.497878348606264e-09,28.0,151.0,0.09759000688791275,0.03840477019548416,0.22365441918373108,0.23423461616039276,0.11511501669883728,0.9828571677207947,1.0
photo,graph_only,0,20,56,3,6847,1.0,0.9828570485115051,0.017142951488494873,1.949985146522522,7.909161658936625e-10,28.0,141.0,0.09759000688791275,0.10206207633018494,0.22365441918373108,0.30171602964401245,0.13154613971710205,0.9828571677207947,1.0
photo,graph_only,0,20,57,3,3152,1.0,0.9828570485115051,0.017142951488494873,1.949985146522522,2.7588649142984423e-09,28.0,178.0,0.09759000688791275,0.03755578771233559,0.22365441918373108,0.242091104388237,0.11714629828929901,0.9828571677207947,1.0
photo,graph_only,0,20,58,3,2239,1.0,0.9828570485115051,0.017142951488494873,1.9499849081039429,4.2337968686467775e-09,28.0,997.0,0.09759000688791275,0.036961063742637634,0.22365441918373108,0.319845974445343,0.1369645595550537,0.9828571677207947,1.0
photo,graph_only,0,20,59,3,7467,1.0,0.9828570485115051,0.017142951488494873,1.949985146522522,2.8678124319725384e-09,28.0,200.0,0.09759000688791275,0.038490019738674164,0.22365441918373108,0.24686110019683838,0.11836683750152588,0.9828571677207947,1.0
photo,graph_only,0,20,60,3,552,1.0,0.9828570485115051,0.017142951488494873,1.949985384941101,1.9588735078457375e-09,28.0,177.0,0.09759000688791275,0.0627455785870552,0.22365441918373108,0.2680758833885193,0.12343664467334747,0.9828571677207947,1.0
photo,graph_only,0,20,61,3,3049,1.0,0.9828570485115051,0.017142951488494873,1.9499850273132324,2.6824067411723718e-09,28.0,258.0,0.09759000688791275,0.05360562726855278,0.22365441918373108,0.2754894495010376,0.12547621130943298,0.9828571677207947,1.0
photo,graph_only,0,20,62,3,5070,1.0,0.9828570485115051,0.017142951488494873,1.9499850273132324,2.415246003195648e-09,28.0,212.0,0.09759000688791275,0.05698028579354286,0.22365441918373108,0.2723681330680847,0.12462714314460754,0.9828571677207947,1.0
photo,graph_only,0,20,63,3,4805,1.0,0.9828570485115051,0.017142951488494873,1.9499850273132324,4.046174950644854e-09,28.0,717.0,0.09759000688791275,0.03686049208045006,0.22365441918373108,0.30432844161987305,0.13303688168525696,0.9828571677207947,1.0
photo,graph_only,0,20,70,4,4208,1.0,0.9828570485115051,0.017142951488494873,1.949986457824707,1.1957673073936803e-08,10.0,100.0,0.05463583767414093,0.03801430016756058,0.13235034048557281,0.215370774269104,0.09000727534294128,0.9828571677207947,1.0
photo,graph_only,0,20,71,4,6653,1.0,0.9828570485115051,0.017142951488494873,1.9499859809875488,1.1957673073936803e-08,10.0,124.0,0.05463583767414093,0.042182452976703644,0.13235034048557281,0.2309185266494751,0.09389421343803406,0.9828571677207947,1.0
photo,graph_only,0,20,72,4,4673,1.0,0.9828570485115051,0.017142951488494873,1.9499863386154175,1.1957673073936803e-08,10.0,105.0,0.05463583767414093,0.03928371146321297,0.13235034048557281,0.22115033864974976,0.09145216643810272,0.9828571677207947,1.0
photo,graph_only,0,20,73,4,4143,1.0,0.9828570485115051,0.017142951488494873,1.9499863386154175,1.1957673073936803e-08,10.0,93.0,0.05463583767414093,0.056796181946992874,0.13235034048557281,0.23503386974334717,0.09492304921150208,0.9828571677207947,1.0
photo,graph_only,0,20,102,5,7077,1.0,0.9828570485115051,0.017142951488494873,1.949986457824707,4.346807636057548e-10,59.0,77.0,0.037241943180561066,0.03663716837763786,0.18870869278907776,0.20005151629447937,0.0973019078373909,0.9828571677207947,1.0
photo,graph_only,0,20,103,5,6952,1.0,0.9828570485115051,0.017142951488494873,1.9499858617782593,4.149288412857999e-10,59.0,109.0,0.037241943180561066,0.04311306029558182,0.18870869278907776,0.2241930365562439,0.10333220660686493,0.9828571677207947,1.0
photo,graph_only,0,20,104,5,1058,1.0,0.9828570485115051,0.017142951488494873,1.9499856233596802,2.5521570967690366e-10,59.0,645.0,0.037241943180561066,0.037011660635471344,0.18870869278907776,0.2993749678134918,0.12208659201860428,0.9828571677207947,1.0
photo,graph_only,0,20,105,5,5641,1.0,0.9828570485115051,0.017142951488494873,1.9499852657318115,3.344617360845348e-10,59.0,207.0,0.037241943180561066,0.04331480711698532,0.18870869278907776,0.25359874963760376,0.11066292226314545,0.9828571677207947,1.0
photo,graph_only,0,20,107,5,5132,1.0,0.9828570485115051,0.017142951488494873,1.9499856233596802,2.78930073482897e-10,59.0,467.0,0.037241943180561066,0.03974643349647522,0.18870869278907776,0.287134051322937,0.11903246492147446,0.9828571677207947,1.0
photo,graph_only,0,20,108,5,5756,1.0,0.9828570485115051,0.017142951488494873,1.9499856233596802,5.72826397426951e-10,59.0,105.0,0.037241943180561066,0.06967329978942871,0.18870869278907776,0.25240933895111084,0.11042691022157669,0.9828571677207947,1.0
photo,graph_only,0,20,109,5,1291,1.0,0.9828570485115051,0.017142951488494873,1.9499856233596802,3.710228235753732e-10,59.0,127.0,0.037241943180561066,0.03686049208045006,0.18870869278907776,0.22306597232818604,0.10303913801908493,0.9828571677207947,1.0
photo,graph_only,0,20,110,5,4067,1.0,0.9828570485115051,0.017142951488494873,1.949985384941101,3.079532739924673e-10,59.0,233.0,0.037241943180561066,0.038041792809963226,0.18870869278907776,0.25360727310180664,0.11065823584794998,0.9828571677207947,1.0
photo,graph_only,0,20,112,5,6449,1.0,0.9828570485115051,0.017142951488494873,1.9499859809875488,5.276947212529137e-10,59.0,97.0,0.037241943180561066,0.04902903363108635,0.18870869278907776,0.2254226803779602,0.10366863012313843,0.9828571677207947,1.0
photo,graph_only,0,20,113,5,1521,1.0,0.9828570485115051,0.017142951488494873,1.9499855041503906,3.469269038713918e-10,59.0,129.0,0.037241943180561066,0.03860456869006157,0.18870869278907776,0.2257913053035736,0.10371427237987518,0.9828571677207947,1.0
photo,graph_only,0,20,114,5,6909,1.0,0.9828570485115051,0.017142951488494873,1.9499852657318115,3.1569755143401323e-10,59.0,207.0,0.037241943180561066,0.03793216124176979,0.18870869278907776,0.24742311239242554,0.10911418497562408,0.9828571677207947,1.0
photo,graph_only,0,20,117,5,305,1.0,0.9828570485115051,0.017142951488494873,1.949985384941101,3.525489344902155e-10,59.0,161.0,0.037241943180561066,0.03837648034095764,0.18870869278907776,0.23686812818050385,0.10648491978645325,0.9828571677207947,1.0
photo,graph_only,0,20,118,5,304,1.0,0.9828570485115051,0.017142951488494873,1.9499852657318115,3.384719171606321e-10,59.0,246.0,0.037241943180561066,0.047565147280693054,0.18870869278907776,0.26649707555770874,0.11388853937387466,0.9828571677207947,1.0
photo,graph_only,0,20,119,5,526,1.0,0.9828570485115051,0.017142951488494873,1.9499852657318115,3.1305788517066446e-10,59.0,246.0,0.037241943180561066,0.03671115264296532,0.18870869278907776,0.2538403868675232,0.11071782559156418,0.9828571677207947,1.0
photo,graph_only,0,20,121,5,4153,1.0,0.9828570485115051,0.017142951488494873,1.9499858617782593,3.9605618784577246e-10,59.0,103.0,0.037241943180561066,0.03673591837286949,0.18870869278907776,0.2135048806667328,0.10065530985593796,0.9828571677207947,1.0
photo,graph_only,0,20,122,5,4376,1.0,0.9828570485115051,0.017142951488494873,1.9499857425689697,2.444674185309026e-10,59.0,928.0,0.037241943180561066,0.037877701222896576,0.18870869278907776,0.31718194484710693,0.126535564661026,0.9828571677207947,1.0
photo,graph_only,0,20,126,5,2703,1.0,0.9828570485115051,0.017142951488494873,1.9499863386154175,4.101564365921462e-10,59.0,84.0,0.037241943180561066,0.038096968084573746,0.18870869278907776,0.20555785298347473,0.09867218136787415,0.9828571677207947,1.0
photo,graph_only,0,20,127,5,5556,1.0,0.9828570485115051,0.017142951488494873,1.9499863386154175,4.818624388391868e-10,59.0,80.0,0.037241943180561066,0.04800153523683548,0.18870869278907776,0.21540991961956024,0.10115364193916321,0.9828571677207947,1.0
