dataset,variant,seed,epoch,edge_id,src_node,dst_node,prev_mask,current_mask,mask_delta,graph_score,graph_utility,src_degree,dst_degree,src_feature_norm,dst_feature_norm,src_node_importance,dst_node_importance,edge_importance,graph_keep,param_keep
photo,ougp,2,20,156,7,5413,1.0,0.9828566908836365,0.017143309116363525,1.9499090909957886,2.3949741745354913e-08,52.0,2.0,0.040128614753484726,0.05802588537335396,0.18926380574703217,0.07960066199302673,0.07486865669488907,0.9828571677207947,0.9828571081161499
photo,ougp,2,20,170,7,2591,1.0,0.9828566908836365,0.017143309116363525,1.949912667274475,7.06568403785468e-09,52.0,6.0,0.040128614753484726,0.12598817050457,0.18926380574703217,0.1938583105802536,0.0980381891131401,0.9828571677207947,0.9828571081161499
photo,ougp,2,20,262,10,5341,1.0,0.9828566908836365,0.017143309116363525,1.9499133825302124,6.87322510017907e-09,53.0,7.0,0.05423261597752571,0.07930515706539154,0.20531603693962097,0.14708606898784637,0.09029669314622879,0.9828571677207947,0.9828571081161499
photo,ougp,2,20,492,23,6461,1.0,0.9828566908836365,0.017143309116363525,1.9499099254608154,1.9969506936945436e-08,128.0,8.0,0.08111071586608887,0.08084520697593689,0.275537371635437,0.16165363788604736,0.11567851155996323,0.9828571677207947,0.9828571081161499
photo,ougp,2,20,504,23,4333,1.0,0.9828566908836365,0.017143309116363525,1.949913740158081,1.4345309828911468e-08,128.0,15.0,0.08111071586608887,0.14907120168209076,0.275537371635437,0.2783934772014618,0.14306640625,0.9828571677207947,0.9828571081161499
photo,ougp,2,20,781,28,7523,1.0,0.9828566908836365,0.017143309116363525,1.9499117136001587,4.415626086995417e-09,196.0,13.0,0.037877701222896576,0.15430335700511932,0.24540625512599945,0.2566547393798828,0.12692615389823914,0.9828571677207947,0.9828571081161499
photo,ougp,2,20,787,28,7297,1.0,0.9828566908836365,0.017143309116363525,1.9499057531356812,9.64623936283715e-09,196.0,2.0,0.037877701222896576,0.1178511306643486,0.24540625512599945,0.1429338902235031,0.10016725212335587,0.9828571677207947,0.9828571081161499
photo,ougp,2,20,789,28,7137,1.0,0.9828566908836365,0.017143309116363525,1.9499092102050781,2.5387270063959022e-09,196.0,8.0,0.037877701222896576,0.11624763906002045,0.24540625512599945,0.19235429167747498,0.11025132238864899,0.9828571677207947,0.9828571081161499
photo,ougp,2,20,790,28,7042,1.0,0.9828566908836365,0.017143309116363525,1.9499129056930542,2.001777632543167e-09,196.0,15.0,0.037877701222896576,0.04938647896051407,0.24540625512599945,0.14214062690734863,0.09752634167671204,0.9828571677207947,0.9828571081161499
photo,ougp,2,20,791,28,6996,1.0,0.9828566908836365,0.017143309116363525,1.9499082565307617,6.20912254944983e-09,196.0,6.0,0.037877701222896576,0.11322770267724991,0.24540625512599945,0.1833765208721161,0.10917966067790985,0.9828571677207947,0.9828571081161499
